brand,product,url,imgsrc,name,categories,specific,hex,lightness,hue,sat,description,brand_prod_hex,lighttodark,id,rgb,L,A,B,L_s,A_s,B_s,brand_popularity,light_bucket,lab_vec,kmeans_cluster,hier_cluster,Cluster,text_features
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523154sw?$50px$,mont blanc,location,Unknown,#f0c5a2,0.788235294117647,,,No description,Nars||Natural Radiant Longwear Foundation||#f0c5a2,True,326,"(240, 197, 162)",82.41551012315563,10.410075662529717,23.312385156112914,0.9461241629266168,-0.504373701332816,-0.11633671405256545,117,very_light,"(82.41551012315563, 10.410075662529717, 23.312385156112914)",3,7,3,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523133sw?$50px$,yukon,location,Unknown,#edc3aa,0.798039215686275,,,No description,Nars||Natural Radiant Longwear Foundation||#edc3aa,True,327,"(237, 195, 170)",81.8049615811458,11.34712562436302,18.181486649897426,0.9081632900813426,-0.3341487924693615,-0.7495281899409979,117,very_light,"(81.8049615811458, 11.34712562436302, 18.181486649897426)",3,1,3,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523150sw?$50px$,gobi,location,Unknown,#f3cda6,0.801960784313726,,,No description,Nars||Natural Radiant Longwear Foundation||#f3cda6,True,328,"(243, 205, 166)",84.72658197970041,7.871297899889774,24.413380870217317,1.0898151208868063,-0.965569188096871,0.019534439959953097,117,very_light,"(84.72658197970041, 7.871297899889774, 24.413380870217317)",3,3,3,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523152sw?$50px$,salzburg,location,Unknown,#fccb9a,0.796078431372549,,,No description,Nars||Natural Radiant Longwear Foundation||#fccb9a,True,329,"(252, 203, 154)",84.86509936919184,10.96220071084597,31.00898214404313,1.0984274434910568,-0.40407442182910036,0.8334812564651551,117,very_light,"(84.86509936919184, 10.96220071084597, 31.00898214404313)",0,7,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523132sw?$50px$,deauville,location,Unknown,#f3c098,0.774509803921569,,,No description,Nars||Natural Radiant Longwear Foundation||#f3c098,True,330,"(243, 192, 152)",81.3044078374752,12.99862581494471,27.12991488514136,0.8770413469297689,-0.034136540316090536,0.3547751741368618,117,very_light,"(81.3044078374752, 12.99862581494471, 27.12991488514136)",0,7,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523135sw?$50px$,vienna,location,Unknown,#eac29f,0.770588235294118,,,No description,Nars||Natural Radiant Longwear Foundation||#eac29f,True,331,"(234, 194, 159)",81.06076090899391,9.31254014795263,22.95416695047141,0.8618925922692905,-0.7037524864060981,-0.16054353553723957,117,very_light,"(81.06076090899391, 9.31254014795263, 22.95416695047141)",3,3,3,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523149sw?$50px$,fiji,location,Unknown,#e9bf93,0.745098039215686,,,No description,Nars||Natural Radiant Longwear Foundation||#e9bf93,True,332,"(233, 191, 147)",80.00705065618098,9.0559120918694,27.85512280445177,0.7963781275370989,-0.7503716521260414,0.44427128718565356,117,very_light,"(80.00705065618098, 9.0559120918694, 27.85512280445177)",0,7,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523155sw?$50px$,punjab,location,Unknown,#e7ba93,0.741176470588235,,,No description,Nars||Natural Radiant Longwear Foundation||#e7ba93,True,333,"(231, 186, 147)",78.58711438107962,10.914266527079274,25.909764591486795,0.7080935495245484,-0.4127821667685121,0.20419944859699052,117,light,"(78.58711438107962, 10.914266527079274, 25.909764591486795)",0,7,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523151sw?$50px$,patagonia,location,Unknown,#e5b794,0.73921568627451,,,No description,Nars||Natural Radiant Longwear Foundation||#e5b794,True,334,"(229, 183, 148)",77.67683954211532,11.843361056919244,24.11088863625288,0.6514971856999334,-0.24400244518555755,-0.017795377388159988,117,light,"(77.67683954211532, 11.843361056919244, 24.11088863625288)",0,7,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523147sw?$50px$,vallauris,location,Unknown,#e2af8c,0.717647058823529,,,No description,Nars||Natural Radiant Longwear Foundation||#e2af8c,True,335,"(226, 175, 140)",75.27944098457579,13.98692076598923,25.095029462040053,0.5024388626669749,0.14539755586233036,0.1036550042959382,117,light,"(75.27944098457579, 13.98692076598923, 25.095029462040053)",1,1,1,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523136sw?$50px$,santa fe,location,Unknown,#e6b98c,0.725490196078431,,,No description,Nars||Natural Radiant Longwear Foundation||#e6b98c,True,336,"(230, 185, 140)",78.12019467022006,10.2466630645901,28.97560028054562,0.6790628033130429,-0.5340593058623642,0.5825466371907573,117,light,"(78.12019467022006, 10.2466630645901, 28.97560028054562)",0,7,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523140sw?$50px$,sahel,location,Unknown,#eab789,0.727450980392157,,,No description,Nars||Natural Radiant Longwear Foundation||#eab789,True,337,"(234, 183, 137)",77.97396477625303,12.555142632723449,30.43646844043666,0.669970955525171,-0.11469989056519772,0.7628287583668601,117,light,"(77.97396477625303, 12.555142632723449, 30.43646844043666)",0,0,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523138sw?$50px$,stromboli,location,Unknown,#e2b47f,0.692156862745098,,,No description,Nars||Natural Radiant Longwear Foundation||#e2b47f,True,338,"(226, 180, 127)",76.28090771420499,9.903960683249336,33.32777411265799,0.5647050848695252,-0.596314771426748,1.1196376298775088,117,light,"(76.28090771420499, 9.903960683249336, 33.32777411265799)",0,0,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523137sw?$50px$,vanuatu,location,Unknown,#e4ae7c,0.690196078431373,,,No description,Nars||Natural Radiant Longwear Foundation||#e4ae7c,True,339,"(228, 174, 124)",74.96573983959904,13.593133282793769,33.234037426411646,0.4829344851171099,0.07386194819060045,1.1080698176049966,117,light,"(74.96573983959904, 13.593133282793769, 33.234037426411646)",7,0,7,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523142sw?$50px$,barcelona,location,Unknown,#deb184,0.694117647058824,,,No description,Nars||Natural Radiant Longwear Foundation||#deb184,True,340,"(222, 177, 132)",75.22789710259711,10.433738458195174,29.229584479531123,0.49923412034902054,-0.5000751074481032,0.6138901980920607,117,light,"(75.22789710259711, 10.433738458195174, 29.229584479531123)",0,7,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523144sw?$50px$,valencia,location,Unknown,#e6a971,0.672549019607843,,,No description,Nars||Natural Radiant Longwear Foundation||#e6a971,True,341,"(230, 169, 113)",73.80027982204273,16.024181253530113,37.55114380666391,0.4104719756054674,0.5154871934994496,1.6408332229165448,117,light,"(73.80027982204273, 16.024181253530113, 37.55114380666391)",7,0,7,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523141sw?$50px$,aruba,location,Unknown,#ddad7d,0.67843137254902,,,No description,Nars||Natural Radiant Longwear Foundation||#ddad7d,True,342,"(221, 173, 125)",74.02441212566634,11.415262097275281,31.34133467487279,0.42440740791420223,-0.32177109078409083,0.8744960590881968,117,light,"(74.02441212566634, 11.415262097275281, 31.34133467487279)",0,7,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523158sw?$50px$,syracuse,location,Unknown,#d5a672,0.641176470588235,,,No description,Nars||Natural Radiant Longwear Foundation||#d5a672,True,343,"(213, 166, 114)",71.30677764842673,10.80172559727821,33.482423048753375,0.2554384075283714,-0.4332264016536126,1.1387224720298512,117,light,"(71.30677764842673, 10.80172559727821, 33.482423048753375)",0,0,0,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523159sw?$50px$,tahoe,location,Unknown,#d69d66,0.619607843137255,,,No description,Nars||Natural Radiant Longwear Foundation||#d69d66,True,344,"(214, 157, 102)",69.01955544277024,14.939477604268225,36.92709085456376,0.11323030228582903,0.31843945073212354,1.5638203938196225,117,light,"(69.01955544277024, 14.939477604268225, 36.92709085456376)",7,0,7,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523143sw?$50px$,moorea,location,Unknown,#cb975e,0.582352941176471,,,No description,Nars||Natural Radiant Longwear Foundation||#cb975e,True,345,"(203, 151, 94)",66.24375384270321,12.92346266594846,37.41174505356284,-0.059355240604809484,-0.047790711074226694,1.6236303680742303,117,light,"(66.24375384270321, 12.92346266594846, 37.41174505356284)",7,0,7,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523134sw?$50px$,huahine,location,Unknown,#d2986b,0.62156862745098,,,No description,Nars||Natural Radiant Longwear Foundation||#d2986b,True,346,"(210, 152, 107)",67.44304801626062,16.45935535932752,32.17866028658045,0.015210908511894845,0.5945411132650182,0.9778283388505228,117,light,"(67.44304801626062, 16.45935535932752, 32.17866028658045)",7,0,7,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523145sw?$50px$,cadiz,location,Unknown,#d59968,0.62156862745098,,,No description,Nars||Natural Radiant Longwear Foundation||#d59968,True,347,"(213, 153, 104)",67.96918677433747,16.868739223556528,34.52213574780505,0.04792360065686211,0.6689099663859457,1.2670308409471038,117,light,"(67.96918677433747, 16.868739223556528, 34.52213574780505)",7,0,7,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523161sw?$50px$,caracas,location,Unknown,#c48a55,0.550980392156863,,,No description,Nars||Natural Radiant Longwear Foundation||#c48a55,True,348,"(196, 138, 85)",62.14336776262567,16.340214201170657,36.93308393384629,-0.31429686095487763,0.5728978779892171,1.5645599848895737,117,light,"(62.14336776262567, 16.340214201170657, 36.93308393384629)",7,0,7,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523139sw?$50px$,belem,location,Unknown,#c88254,0.556862745098039,,,No description,Nars||Natural Radiant Longwear Foundation||#c88254,True,349,"(200, 130, 84)",60.68167065468555,22.321537608255724,35.781314707160575,-0.4051779199287724,1.6594677230611823,1.4224229974507157,117,light,"(60.68167065468555, 22.321537608255724, 35.781314707160575)",4,6,4,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523153sw?$50px$,macao,location,Unknown,#b8783a,0.474509803921569,,,No description,Nars||Natural Radiant Longwear Foundation||#b8783a,True,350,"(184, 120, 58)",56.01825399714107,19.263521889013035,43.34266213639476,-0.695125982336448,1.1039472403617745,2.355550154930474,117,mid,"(56.01825399714107, 19.263521889013035, 43.34266213639476)",4,0,4,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523467sw?$50px$,marquises,location,Unknown,#b67535,0.46078431372549,,,No description,Nars||Natural Radiant Longwear Foundation||#b67535,True,351,"(182, 117, 53)",54.99657608431316,19.78195076158412,44.61163392430147,-0.7586488354252716,1.1981252577355115,2.5121508201496527,117,mid,"(54.99657608431316, 19.78195076158412, 44.61163392430147)",4,0,4,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523468sw?$50px$,manaus,location,Unknown,#9f6538,0.42156862745098,,,No description,Nars||Natural Radiant Longwear Foundation||#9f6538,True,352,"(159, 101, 56)",48.216095840077486,18.936728508927025,34.6944400569899,-1.18022538613495,1.044581810973691,1.2882944889616816,117,mid,"(48.216095840077486, 18.936728508927025, 34.6944400569899)",4,4,4,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523160sw?$50px$,new caledonia,location,Unknown,#a96b31,0.427450980392157,,,No description,Nars||Natural Radiant Longwear Foundation||#a96b31,True,353,"(169, 107, 49)",50.88983073983904,19.487739751479218,41.671593225927964,-1.0139858432188236,1.1446787560316447,2.1493276797737404,117,mid,"(50.88983073983904, 19.487739751479218, 41.671593225927964)",4,0,4,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523146sw?$50px$,iguacu,location,Unknown,#956241,0.419607843137255,,,No description,Nars||Natural Radiant Longwear Foundation||#956241,True,354,"(149, 98, 65)",46.321831667389226,16.987933815488855,27.099286920973487,-1.2980013145780331,0.6905629084649365,0.3509954529415544,117,mid,"(46.321831667389226, 16.987933815488855, 27.099286920973487)",6,4,6,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523156sw?$50px$,zambie,location,Unknown,#794e2f,0.329411764705882,,,No description,Nars||Natural Radiant Longwear Foundation||#794e2f,True,355,"(121, 78, 47)",37.33453670745644,14.67552709601916,25.58418133256064,-1.8567866325708056,0.2704900851259888,0.16402002505269644,117,dark,"(37.33453670745644, 14.67552709601916, 25.58418133256064)",6,2,6,location No description
Nars,Natural Radiant Longwear Foundation,https://www.ulta.com/natural-radiant-longwear-foundation?productId=xlsImpprod17421227,https://images.ulta.com/is/image/Ulta/2523469sw?$50px$,mali,location,Unknown,#764428,0.309803921568627,,,No description,Nars||Natural Radiant Longwear Foundation||#764428,True,356,"(118, 68, 40)",34.27222910803101,18.73336625413241,25.896319532417365,-2.0471856940643223,1.0076389341809184,0.20254022715940678,117,dark,"(34.27222910803101, 18.73336625413241, 25.896319532417365)",6,2,6,location No description
